title_name,company_name,location,summary,post_day,rating,salary,jobs_type
Audit & Data Strategy Manager,Deloitte,"Houston, TX 77002 77002 (Downtown area)","Hands-on experience with data preparation, data management, business intelligence or analytics.As an influential leader describing practical applications of…View all Deloitte jobs in Houston, TX - Houston jobsSalary Search: Audit & Data Strategy Manager salaries in Houston, TXSee popular questions & answers about Deloitte",30+ days ago,4.0,,Full-time
Retail and Consumer Industry - Data Management and Advanced...,Deloitte,"Houston, TX 77002 77002 (Downtown area)","Implement large-scale data ecosystems including data management, governance and the integration of structured and unstructured data to generate insights…View all Deloitte jobs in Houston, TX - Houston jobsSalary Search: Retail and Consumer Industry - Data Management and Advanced Analytics Manager salaries in Houston, TXSee popular questions & answers about Deloitte",30+ days ago,4.0,,Full-time
"Telco, Media & Entertainment- AI and Data Transformation Man...",Deloitte,"Houston, TX 77002 77002 (Downtown area)+2 locations","Implement large-scale data ecosystems including data management, governance and the integration of structured and unstructured data to generate insights…View all Deloitte jobs in Houston, TX - Houston jobsSalary Search: Telco, Media & Entertainment- AI and Data Transformation Manager salaries in Houston, TXSee popular questions & answers about Deloitte",30+ days ago,4.0,,Full-time
IT Manager –Data and Analytics,Kinder Morgan,"Hybrid remote in Houston, TX","Create and implement policies and procedures for data management and data quality.Ensures the BI and AI platforms are available with accurate data at all times…View all Kinder Morgan jobs in Houston, TX - Houston jobsSalary Search: IT Manager –Data and Analytics salaries in Houston, TXSee popular questions & answers about Kinder Morgan",30+ days ago,3.5,,
Applied R&D Scientist in Drilling Technologies (656202),Aramco Services Company,"Houston, TX 77084 77084","Conduct research towards the development of applied technologies for well construction.Make significant contributions to the ideation and development of novel…View all Aramco Services Company jobs in Houston, TX - Houston jobsSalary Search: Applied R&D Scientist in Drilling Technologies (656202) salaries in Houston, TXSee popular questions & answers about Aramco Services Company",30+ days ago,3.7,,
Sr. Clinical Data Analyst,"Ontada, a McKesson Company","The Woodlands, TX","The Ontada team draws upon deep expertise in data science, data analytics, and real-world clinical data to deliver innovative data-driven strategies and…View all Ontada, a McKesson Company jobs in The Woodlands, TX - The Woodlands jobsSalary Search: Sr. Clinical Data Analyst salaries in The Woodlands, TX",30+ days ago,,,Full-time
Data Engineer- Global Engineering & Technology,ABS,"Houston, TX","Minimum 3-4 years of experience in data analytics as a data engineer, data analyst, data scientist, or applied scientist role.View all ABS jobs in Houston, TX - Houston jobsSalary Search: Data Engineer- Global Engineering & Technology salaries in Houston, TXSee popular questions & answers about ABS",30+ days ago,3.8,,
Senior Data Engineer - Data Engineering,Credera,"Houston, TX+2 locations","The data engineer will be part of our team of strategy and technology consultants, contributing to projects focused on data strategy, data science, modern data…View all Credera jobs in Houston, TX - Houston jobsSalary Search: Senior Data Engineer - Data Engineering salaries in Houston, TX",27 days ago,4.1,,
"Senior Manager, Digital Analytics",Inspire,"Hybrid remote in Houston, TX","Strategic Analysis: Provide data-driven strategic recommendations to the business.Experience with other data tools like Mode, Python or R is a plus.View all Inspire jobs in Houston, TX - Houston jobsSalary Search: Senior Manager, Digital Analytics salaries in Houston, TXSee popular questions & answers about Inspire",30+ days ago,3.4,,
newAnalytics Engineer,INVISTA,"Houston, TX 77073 77073","In this role you will enable Modern data to architecture & assist us with meta-data driven frameworks and data pipeline for all business partners including…View all INVISTA jobs in Houston, TX - Houston jobsSalary Search: Analytics Engineer salaries in Houston, TXSee popular questions & answers about INVISTA",6 days ago,3.5,,
"newSenior Associate, Visualization Data Engineer",KPMG,"Houston, TX 77002 77002 (Downtown area)+1 location","Proficient with data management and integration, data engineering concept, design and development.Ability to perform data tasks using a variety of SQL, and…View all KPMG jobs in Houston, TX - Houston jobsSalary Search: Senior Associate, Visualization Data Engineer salaries in Houston, TXSee popular questions & answers about KPMG",1 day ago,3.9,,
"Cloud Data Engineer, Solution Architect, GPS - VIRTUAL",Deloitte,"Houston, TX 77002 77002 (Downtown area)","8+ years of experience in data engineering with an emphasis on data analytics and reporting.Build large-scale batch and real-time data pipelines with data…View all Deloitte jobs in Houston, TX - Houston jobsSalary Search: Cloud Data Engineer, Solution Architect, GPS - VIRTUAL salaries in Houston, TXSee popular questions & answers about Deloitte",30+ days ago,4.0,,Full-time
Data Architect,Enchanted Rock Management LLC,"Houston, TX 77002 77002 (Downtown area)","Hands-on experience with data architecting, data mining, large-scale data modeling, and business requirements gathering/analysis.View all Enchanted Rock Management LLC jobs in Houston, TX - Houston jobsSalary Search: Data Architect salaries in Houston, TX",30+ days ago,,,
Financial Analyst,Northstar Memorial Group,"Houston, TX 77056 77056 (Uptown area)","Strong understanding of applied statistics and data science, including probability theory, convex optimization, linear algebra, time series models and other…View all Northstar Memorial Group jobs in Houston, TX - Houston jobsSalary Search: Financial Analyst salaries in Houston, TXSee popular questions & answers about Northstar Memorial Group",30+ days ago,3.0,,Full-time
newOncology Nurse Navigator - Southeast Hospital,Memorial Hermann Health System,"Houston, TX 77089 77089 (South Belt - Ellington area)","The Oncology Department seeks a Referral Coordinator who, in an administrative capacity, will be responsible for enhancing patient and provider satisfaction,…View all Memorial Hermann Health System jobs in Houston, TX - Houston jobsSalary Search: Oncology Nurse Navigator - Southeast Hospital salaries in Houston, TXSee popular questions & answers about Memorial Hermann Health System",Just posted,4.0,,Full-time
Smart Factory Agile Business Analyst (Senior Consultant),Deloitte,"Houston, TX 77002 77002 (Downtown area)","Proficiency in ethnographic or social science research methods (e.g., structured interviews, focus groups).They accurately capture a user personas' important…View all Deloitte jobs in Houston, TX - Houston jobsSalary Search: Smart Factory Agile Business Analyst (Senior Consultant) salaries in Houston, TXSee popular questions & answers about Deloitte",12 days ago,4.0,,Full-time
"Artificial Intelligence, Senior Consultant - Applied Artific...",Deloitte,"Houston, TX 77002 77002 (Downtown area)+1 location","Perform data studies and data discovery routines for video, voice, weblog, sensor, machine and social media data sources or mash ups of new and existing data…View all Deloitte jobs in Houston, TX - Houston jobsSalary Search: Artificial Intelligence, Senior Consultant - Applied Artificial Intelligence salaries in Houston, TXSee popular questions & answers about Deloitte",30+ days ago,4.0,,Full-time
S&A HS&I Junior Data Scientist,Deloitte,"Houston, TX 77002 77002 (Downtown area)","Experience with data quality analyses, and dimensionality reduction for data science models, especially in the marketing space.View all Deloitte jobs in Houston, TX - Houston jobsSalary Search: S&A HS&I Junior Data Scientist salaries in Houston, TXSee popular questions & answers about Deloitte",30+ days ago,4.0,,Full-time
Cybersecurity - Cloud Security - Experienced Associate,PRICE WATERHOUSE COOPERS,"Remote in Houston, TX 77002 77002+1 location","Cloud DataOps, analytics, and advanced data science (artificial intelligence, machine learning, natural language processing);View all PRICE WATERHOUSE COOPERS jobs in Houston, TX - Houston jobsSalary Search: Cybersecurity - Cloud Security - Experienced Associate salaries in Houston, TXSee popular questions & answers about PRICE WATERHOUSE COOPERS",30+ days ago,4.0,,
"Cloud Data Engineer, Solution Architect, GPS - VIRTUAL",Deloitte,"Houston, TX 77002 77002 (Downtown area)","8+ years of experience in data engineering with an emphasis on data analytics and reporting.Build large-scale batch and real-time data pipelines with data…View all Deloitte jobs in Houston, TX - Houston jobsSalary Search: Cloud Data Engineer, Solution Architect, GPS - VIRTUAL salaries in Houston, TXSee popular questions & answers about Deloitte",30+ days ago,4.0,,Full-time
"Senior Manager, Digital Analytics",Inspire,"Hybrid remote in Houston, TX","Strategic Analysis: Provide data-driven strategic recommendations to the business.Experience with other data tools like Mode, Python or R is a plus.View all Inspire jobs in Houston, TX - Houston jobsSalary Search: Senior Manager, Digital Analytics salaries in Houston, TXSee popular questions & answers about Inspire",30+ days ago,3.4,,
newCyber - Cloud Security - Director,PRICE WATERHOUSE COOPERS,"Remote in Houston, TX 77002 77002","Cloud DataOps, analytics, and advanced data science (artificial intelligence, machine learning, natural language processing);View all PRICE WATERHOUSE COOPERS jobs in Houston, TX - Houston jobsSalary Search: Cyber - Cloud Security - Director salaries in Houston, TXSee popular questions & answers about PRICE WATERHOUSE COOPERS",8 days ago,4.0,,
"Conversational Artificial Designer, Senior Consultant - Appl...",Deloitte,"Houston, TX 77002 77002 (Downtown area)+1 location","Implement large-scale data ecosystems including data management, governance and the integration of structured and unstructured data to generate insights…View all Deloitte jobs in Houston, TX - Houston jobsSalary Search: Conversational Artificial Designer, Senior Consultant - Applied Artificial Intelligence salaries in Houston, TXSee popular questions & answers about Deloitte",30+ days ago,4.0,,Full-time
Senior Client Server Database Analyst,University of Houston-Clear Lake,"Houston, TX","Ability to derive meaningful data analytics using multiple data sources.Experience in dashboard and data modeling and data analytics.View all University of Houston-Clear Lake jobs in Houston, TX - Houston jobsSalary Search: Senior Client Server Database Analyst salaries in Houston, TXSee popular questions & answers about University of Houston-Clear Lake",9 days ago,4.2,,Full-time
Data Warehouse Developer,Assurant,"Remote in Houston, TX","Wrangles data in support of data science projects.Assists in developing governance processes around data management and data warehouse development.View all Assurant jobs in Houston, TX - Houston jobsSalary Search: Data Warehouse Developer salaries in Houston, TXSee popular questions & answers about Assurant",22 days ago,3.5,,
Sr. Clinical Data Analyst,"Ontada, a McKesson Company","The Woodlands, TX","The Ontada team draws upon deep expertise in data science, data analytics, and real-world clinical data to deliver innovative data-driven strategies and…View all Ontada, a McKesson Company jobs in The Woodlands, TX - The Woodlands jobsSalary Search: Sr. Clinical Data Analyst salaries in The Woodlands, TX",30+ days ago,,,Full-time
newSenior Business Analyst - Marketing Analytics,Angi,"Remote in Houston, TX","Collaborate closely with other data teams (data engineering, science, etc.).Mold 3rd party data from platforms where we buy media with internal data through…View all Angi jobs in Houston, TX - Houston jobsSalary Search: Senior Business Analyst - Marketing Analytics salaries in Houston, TXSee popular questions & answers about Angi",7 days ago,3.3,,
Data Engineer,Assurant,"Houston, TX","Wrangles data in support of data science projects.Contributes to the design, development of data-pipelines, and feature engineering of data solutions.View all Assurant jobs in Houston, TX - Houston jobsSalary Search: Data Engineer salaries in Houston, TXSee popular questions & answers about Assurant",30+ days ago,3.5,,
Configuration Manager – CMDB,Advance Auto Parts,"Remote in Houston, TX 77002 77002","10 years progressive experience in IT including network and data center operations, information security operations and/or database administration, data science…View all Advance Auto Parts jobs in Houston, TX - Houston jobsSalary Search: Configuration Manager – CMDB salaries in Houston, TXSee popular questions & answers about Advance Auto Parts",30+ days ago,3.4,,Full-time
Machine Learning Architect,Credera Experienced Hiring Job Board,"Houston, TX+1 location","Our data capabilities help our clients gain competitive advantage by transforming raw data into insights that enable actionable decision making.View all Credera Experienced Hiring Job Board jobs in Houston, TX - Houston jobsSalary Search: Machine Learning Architect salaries in Houston, TX",30+ days ago,,,
Assistant/Associate Professor - Artificial Intelligence - Bi...,University of Houston,"Houston, TX","Research expertise in any promising area of artificial intelligence will be considered including, but not exclusively, big data, distributed systems, graph…View all University of Houston jobs in Houston, TX - Houston jobsSalary Search: Assistant/Associate Professor - Artificial Intelligence - Big Data, Distributed Systems, and Graph Algorithms salaries in Houston, TXSee popular questions & answers about University of Houston",30+ days ago,4.2,,Full-time
Machine Learning Architect,Credera Experienced Hiring Job Board,"Houston, TX+1 location","Our data capabilities help our clients gain competitive advantage by transforming raw data into insights that enable actionable decision making.View all Credera Experienced Hiring Job Board jobs in Houston, TX - Houston jobsSalary Search: Machine Learning Architect salaries in Houston, TX",30+ days ago,,,
Configuration Manager – CMDB,Advance Auto Parts,"Remote in Houston, TX 77002 77002","10 years progressive experience in IT including network and data center operations, information security operations and/or database administration, data science…View all Advance Auto Parts jobs in Houston, TX - Houston jobsSalary Search: Configuration Manager – CMDB salaries in Houston, TXSee popular questions & answers about Advance Auto Parts",30+ days ago,3.4,,Full-time
Data Warehouse Developer,Assurant,"Remote in Houston, TX","Wrangles data in support of data science projects.Assists in developing governance processes around data management and data warehouse development.View all Assurant jobs in Houston, TX - Houston jobsSalary Search: Data Warehouse Developer salaries in Houston, TXSee popular questions & answers about Assurant",22 days ago,3.5,,
Cloud First Data & AI Sales Director,Accenture,"Houston, TX 77002 77002 (Downtown area)","To accelerate our customer's transformation leveraging cloud, we combine world-class learning and talent development expertise; deep experience in cloud change…View all Accenture jobs in Houston, TX - Houston jobsSalary Search: Cloud First Data & AI Sales Director salaries in Houston, TXSee popular questions & answers about Accenture",30 days ago,4.0,,Full-time
Senior Manager - Treasury Analytics,HP,"Spring, TX 77389 77389","Applies data science/analytics and/or Treasury subject matter expertise to lead Treasury reporting and analytics.Relevant licensing or certification preferred.View all HP jobs in Spring, TX - Spring jobsSalary Search: Senior Manager - Treasury Analytics salariesSee popular questions & answers about HP",26 days ago,4.0,,Full-time
Computational Design & DfMA Lead,McCarthy Building Co,"Houston, TX 77046 77046 (Greenway - Upper Kirby area)","Experience applying statistics, data science, machine learning, simulation, or modeling for problems in AEC.Firstly, you will establish yourself as a resident…View all McCarthy Building Co jobs in Houston, TX - Houston jobsSalary Search: Computational Design & DfMA Lead salaries in Houston, TXSee popular questions & answers about McCarthy Building Co",30+ days ago,4.0,,
Senior Statistical Programmer,Katalyst Healthcares & Life Sciences,"Hufsmith, TX 77337 77337","Work with the project statistician and clinical data managers on design/review of case report form, data transfer specification, edit check specification, and…View all Katalyst Healthcares & Life Sciences jobs in Hufsmith, TX - Hufsmith jobsSalary Search: Senior Statistical Programmer salaries",30+ days ago,,,Contract
newSenior Business Analyst - Marketing Analytics,Angi,"Remote in Houston, TX","Collaborate closely with other data teams (data engineering, science, etc.).Mold 3rd party data from platforms where we buy media with internal data through…View all Angi jobs in Houston, TX - Houston jobsSalary Search: Senior Business Analyst - Marketing Analytics salaries in Houston, TXSee popular questions & answers about Angi",7 days ago,3.3,,
Consulting Analyst,Sia Partners,"Houston, TX 77056 77056 (Uptown area)","Undertake various client engagements and ensure consistent delivery of superior client service; this includes leading and assuming responsibility for high…View all Sia Partners jobs in Houston, TX - Houston jobsSalary Search: Consulting Analyst salaries in Houston, TXSee popular questions & answers about Sia Partners",30+ days ago,3.6,,Full-time
Business Solutions Coordinator,National Oilwell Varco,"Houston, TX 77042 77042 (West Houston area)","Develop, implement, manage, and continually monitor a process for ensuring data integrity.Gather, organize, synthesize, and distribute information from various…View all National Oilwell Varco jobs in Houston, TX - Houston jobsSalary Search: Business Solutions Coordinator salaries in Houston, TXSee popular questions & answers about National Oilwell Varco",30+ days ago,3.8,,Full-time
TTI Associate Research Scientist - Program Manager,Texas A&M Transportation Institute,"Hybrid remote in Houston, TX 77024 77024","Coordinate data gathering activities and gather data needed for project tasks.Develop data models and metadata.Applied research and management duties - 45%*.View all Texas A&M Transportation Institute jobs in Houston, TX - Houston jobsSalary Search: TTI Associate Research Scientist - Program Manager salaries in Houston, TXSee popular questions & answers about Texas A&M Transportation Institute",Active 6 days ago,4.4,,Full-time
Senior Data Analyst,Coterra Energy,"Houston, TX 77024 77024 (Greater Memorial area)","The analyst develops, validates and implements data solutions that reflect accurate real time data in an efficient manner.View all Coterra Energy jobs in Houston, TX - Houston jobsSalary Search: Senior Data Analyst salaries in Houston, TXSee popular questions & answers about Coterra Energy",20 days ago,4.2,,
Data Engineer,Assurant,"Houston, TX","Wrangles data in support of data science projects.Contributes to the design, development of data-pipelines, and feature engineering of data solutions.View all Assurant jobs in Houston, TX - Houston jobsSalary Search: Data Engineer salaries in Houston, TXSee popular questions & answers about Assurant",30+ days ago,3.5,,
Power BI Reporting / Visualization Consultant,Capgemini,"Houston, TX","Configure data loading and resolve data import errors.Create views and aggregate data sets within Cloud data warehouses such as Snowflake & Redshift.View all Capgemini jobs in Houston, TX - Houston jobsSalary Search: Power BI Reporting / Visualization Consultant salaries in Houston, TXSee popular questions & answers about Capgemini",30+ days ago,3.8,,Full-time
"Specialist, Senior Systems (Power BI Administrator)",Enterprise Products,"Houston, TX","Configure data gateways for access to multiple data sources across the enterprise.Grow and integrate Power BI Service by designing and deploying workspaces,…View all Enterprise Products jobs in Houston, TX - Houston jobsSalary Search: Specialist, Senior Systems (Power BI Administrator) salaries in Houston, TX",30+ days ago,3.7,,
Sr. Product Analyst (Remote),Earnest Current Job Openings,"Remote in Houston, TX","Experience manipulating and summarizing data using SQL.3+ years of experience in a data-centric role.Analyze behavioral and financial product data to identify…View all Earnest Current Job Openings jobs in Houston, TX - Houston jobsSalary Search: Sr. Product Analyst (Remote) salaries in Houston, TX",30+ days ago,,,
Assistant Professor - Artificial Intelligence - Cyber and Ph...,University of Houston,"Houston, TX","Demonstrated ability to teach effectively in-person, online, or in blended learning for courses in areas such as statistical machine learning, data analytics,…View all University of Houston jobs in Houston, TX - Houston jobsSalary Search: Assistant Professor - Artificial Intelligence - Cyber and Physical Security salaries in Houston, TX",30+ days ago,4.2,,
newSr. Credit Analyst,Conn's Home Plus,"The Woodlands, TX 77381 77381 (Panther Creek area)","Work with both internal and external data sources to create and reconcile data files.Knowledge/experience in statistics, data mining and predictive modeling.View all Conn's Home Plus jobs in The Woodlands, TX - The Woodlands jobsSalary Search: Sr. Credit Analyst salaries in The Woodlands, TX",7 days ago,2.8,,Full-time
"Artificial Intelligence, Manager - Applied Artificial Intell...",Deloitte,"Houston, TX 77002 77002 (Downtown area)+2 locations","The Analytics& Cognitive team leverages the power of data, analytics, robotics, science and cognitive technologies to uncover hidden relationships from vast…View all Deloitte jobs in Houston, TX - Houston jobsSalary Search: Artificial Intelligence, Manager - Applied Artificial Intelligence (Full Stack Developer) salaries in Houston, TX",30+ days ago,4.0,,Full-time
Platform Leader - Enterprise Analytics,Baker Hughes,"Houston, TX 77073 77073","Establishing practices of documentation for learnings and knowledge transfer, and ensure that all measures for data quality, data profiling, data governance,…View all Baker Hughes jobs in Houston, TX - Houston jobs",26 days ago,4.0,,Full-time
"Data Analyst, Loan Operations Business Systems",Conn's Home Plus,"Houston, TX (Addicks Park Ten area)","Ability to analyze data and make connections across various data sets to make recommendations to management and project teams in a timely manner.View all Conn's Home Plus jobs in Houston, TX - Houston jobsSalary Search: Data Analyst, Loan Operations Business Systems salaries in Houston, TX",30+ days ago,2.8,,Full-time
newIOT Technical Manager - Kalypso,Rockwell Automation,"Remote in Houston, TX","Development of IoT applications and solutions including building scalable data model, services, orchestration, system integrations.View all Rockwell Automation jobs in Houston, TX - Houston jobsSalary Search: IOT Technical Manager - Kalypso salaries in Houston, TX",8 days ago,3.9,,Full-time
QA Analyst I/QA Engineer I (Early Career Development Program...,Nabors Industries,"Houston, TX 77067 77067 (Greenspoint area)","This rotational program will provide access to advance your knowledge and skills in high-profile roles within the ECDP program.NET, C#, Java, C/C++ or Labview.View all Nabors Industries jobs in Houston, TX - Houston jobsSalary Search: QA Analyst I/QA Engineer I (Early Career Development Program) salaries in Houston, TX",30+ days ago,3.9,,
"Computer Vision Architect, Manager - Applied Artificial Inte...",Deloitte,"Houston, TX 77002 77002 (Downtown area)","Implement large-scale data ecosystems including data management, governance and the integration of structured and unstructured data to generate insights…View all Deloitte jobs in Houston, TX - Houston jobsSalary Search: Computer Vision Architect, Manager - Applied Artificial Intelligence salaries in Houston, TX",30+ days ago,4.0,,Full-time
Payments Fraud and Security Manager,Deloitte,"Houston, TX 77002 77002 (Downtown area)","Apply data science, machine learning, network analysis, and other advanced approaches over large datasets to facilitate the detection of fraud and security…View all Deloitte jobs in Houston, TX - Houston jobsSalary Search: Payments Fraud and Security Manager salaries in Houston, TX",30+ days ago,4.0,,Full-time
Smart Factory Agile Business Analyst,Deloitte,"Houston, TX 77002 77002 (Downtown area)","Proficiency in ethnographic or social science research methods (e.g., structured interviews, focus groups).They accurately capture a user personas' important…View all Deloitte jobs in Houston, TX - Houston jobsSalary Search: Smart Factory Agile Business Analyst salaries in Houston, TX",12 days ago,4.0,,Full-time
"Modeler, Credit",Conn's Home Plus,"The Woodlands, TX 77381 77381 (Panther Creek area)","B ackground and sound knowledge in data mining, data analysis and data visualization.Perform quality control on data by analyzing patterns and data…View all Conn's Home Plus jobs in The Woodlands, TX - The Woodlands jobsSalary Search: Modeler, Credit salaries",26 days ago,2.8,,Full-time
Incubation Senior Finance & Data Analyst,HP,"Spring, TX 77389 77389","Works with Strategy & Incubation financial leads to build wholistic financial models, define key indicators and how we can measure them, collect data, formulate…View all HP jobs in Spring, TX - Spring jobsSalary Search: Incubation Senior Finance & Data Analyst salaries in Spring, TX",30+ days ago,4.0,,Full-time
Senior Business Analyst ERP - D365,Nabors Industries,"Houston, TX 77067 77067 (Greenspoint area)+1 location","Work with others members of the Business Systems team to help evaluate data and processes, trouble-shooting systems and incorporating solutions as required.View all Nabors Industries jobs in Houston, TX - Houston jobsSalary Search: Senior Business Analyst ERP - D365 salaries in Houston, TX",30 days ago,3.9,,
newCyber - Cloud Security - Director,PRICE WATERHOUSE COOPERS,"Remote in Houston, TX 77002 77002","Cloud DataOps, analytics, and advanced data science (artificial intelligence, machine learning, natural language processing);View all PRICE WATERHOUSE COOPERS jobs in Houston, TX - Houston jobsSalary Search: Cyber - Cloud Security - Director salaries in Houston, TXSee popular questions & answers about PRICE WATERHOUSE COOPERS",8 days ago,4.0,,
Project Manager - Analytics,Tiger Analytics,"Houston, TX","Decent knowledge of analytics tools, data science methodologies, and their application in solving complex business problems.View all Tiger Analytics jobs in Houston, TX - Houston jobsSalary Search: Project Manager - Analytics salaries in Houston, TX",30+ days ago,,,
Senior 5G DevOps Engineer,Verizon,"Houston, TX 77095 77095","Experience in creating Machine learning modules utilizing Jupyter Lab and Anaconda environments, research and explore Network data and utilize data science…View all Verizon jobs in Houston, TX - Houston jobsSalary Search: Senior 5G DevOps Engineer salaries in Houston, TXSee popular questions & answers about Verizon",30+ days ago,3.9,,Full-time
Sr. Data Engineer,LyondellBasell Industries,"Hybrid remote in Houston, TX 77010 77010","Experience with GPU technology, NVIDIA data science development stacks, and CUDA programming.High level of enthusiasm and a love of data, software development,…View all LyondellBasell Industries jobs in Houston, TX - Houston jobsSalary Search: Sr. Data Engineer salaries in Houston, TXSee popular questions & answers about LyondellBasell Industries",30+ days ago,3.7,,
Senior Data Security Engineer,Kraken Digital Asset Exchange,"Remote in Houston, TX","Experience with data science, machine learning in anomaly detection and user behavior analytics space.Research new technologies and solutions to secure data…View all Kraken Digital Asset Exchange jobs in Houston, TX - Houston jobsSalary Search: Senior Data Security Engineer salaries in Houston, TX",30+ days ago,2.7,,
newData Engineer,Inceed,"Houston, TX 77056 77056 (Galleria-Uptown area)","The role will focus on maturing integrated data platforms and providing support for their reporting and analytics, business intelligence, and data science…",Active 3 days ago,3.8,"$130,000 - $165,000 a year","$130,000 - $165,000 a year"
Level II Senior Data Analyst Eddy Current - Texas,"Versa Integrity group, Inc.","Pasadena, TX 77505 77505","(Must be willing to Travel).Set-up and calibrate all equipment, interpret, evaluate, and document results using standardized report templates.View all Versa Integrity group, Inc. jobs in Pasadena, TX - Pasadena jobsSalary Search: Level II Senior Data Analyst Eddy Current - Texas salaries",30+ days ago,3.5,,
Data Governance Manager,Tiger Analytics,"Houston, TX","Collaborate with the data stewards, data custodians and report developers.Experience with managing database, data architecture, or big data systems.View all Tiger Analytics jobs in Houston, TX - Houston jobsSalary Search: Data Governance Manager salaries in Houston, TX",30+ days ago,,,
newData Scientist,The Denzel Group,"Houston, TX+1 location","Experience executing solutions to business problems using advanced statistics, testing methods, data analysis, data mining, predictive modeling, optimization,…",1 day ago,,,
"Azure Cloud Enablement - Analytics & Cognitive, Consultant",Deloitte,"Houston, TX 77002 77002 (Downtown area)+4 locations","Implement large-scale data ecosystems including data management, governance and the integration of structured and unstructured data to generate insights…View all Deloitte jobs in Houston, TX - Houston jobsSalary Search: Azure Cloud Enablement - Analytics & Cognitive, Consultant salaries in Houston, TXSee popular questions & answers about Deloitte",30+ days ago,4.0,,Full-time
IT Governance Sr Analyst,Nabors Industries,"Houston, TX 77067 77067 (Greenspoint area)","Work and continually improve and keep up to date IT process around disaster recovery, business continuity, release management, vendor management, risk…View all Nabors Industries jobs in Houston, TX - Houston jobsSalary Search: IT Governance Sr Analyst salaries in Houston, TXSee popular questions & answers about Nabors Industries",30+ days ago,3.9,,
"Director of Market Development, AI Process Control for Semic...","Tignis, Inc.","Remote in Houston, TX 77055 77055","Working knowledge of data science, machine learning, and AI.Tignis provides AI process control solutions for industrial systems that marry deep physics…View all Tignis, Inc. jobs in Houston, TX - Houston jobsSalary Search: Director of Market Development, AI Process Control for Semiconductor Manufacturing (Fully Remote) salaries in Houston, TX",30+ days ago,,,Full-time
Python Sr App Developer - 4176941,Accenture,"Houston, TX 77002 77002 (Downtown area)","Experience of agile delivery in a data centric, regulatory environment.Accenture Flex employees work in their local metro area onsite at the project…View all Accenture jobs in Houston, TX - Houston jobsSalary Search: Python Sr App Developer - 4176941 salaries in Houston, TXSee popular questions & answers about Accenture",28 days ago,4.0,,Full-time
"AWS Cloud Enablement - Analytics & Cognitive, Consultant",Deloitte,"Houston, TX 77002 77002 (Downtown area)","Implement large-scale data ecosystems including data management, governance and the integration of structured and unstructured data to generate insights…View all Deloitte jobs in Houston, TX - Houston jobsSalary Search: AWS Cloud Enablement - Analytics & Cognitive, Consultant salaries in Houston, TXSee popular questions & answers about Deloitte",30+ days ago,4.0,,Full-time
Senior Marketing Analyst,Media.Monks,"Remote in Houston, TX","Proven success driving data driven recommendations and actions.Strong critical thinking and business acumen, able to use data to drive actionable insights.View all Media.Monks jobs in Houston, TX - Houston jobsSalary Search: Senior Marketing Analyst salaries in Houston, TX",12 days ago,,,
"Sr. Modeler, Credit",Conn's Home Plus,"The Woodlands, TX 77381 77381 (Panther Creek area)","Extensive background and in-depth knowledge in data mining, data analysis and data visualization.Perform quality control on data by analyzing patterns and data…View all Conn's Home Plus jobs in The Woodlands, TX - The Woodlands jobsSalary Search: Sr. Modeler, Credit salaries in The Woodlands, TXSee popular questions & answers about Conn's Home Plus",30+ days ago,2.8,,Full-time
SAP Cloud Analytics Reporting Manager,Accenture,"Houston, TX 77002 77002 (Downtown area)","3 years of experience in client facing role identifying and aligning on selecting and piloting tools for analytics, data science and BI/Visualization.View all Accenture jobs in Houston, TX - Houston jobsSalary Search: SAP Cloud Analytics Reporting Manager salaries in Houston, TXSee popular questions & answers about Accenture",30+ days ago,4.0,,Full-time
"Artificial Intelligence Architect, Manager - Applied Artific...",Deloitte,"Houston, TX 77002 77002 (Downtown area)","Implement large-scale data ecosystems including data management, governance and the integration of structured and unstructured data to generate insights…View all Deloitte jobs in Houston, TX - Houston jobsSalary Search: Artificial Intelligence Architect, Manager - Applied Artificial Intelligence salaries in Houston, TXSee popular questions & answers about Deloitte",30+ days ago,4.0,,Full-time
Advisory & Insights Lead—North America West Market Unit,Accenture,"Houston, TX 77002 77002 (Downtown area)","Experience with/exposure to HR systems and data.Minimum of 5 years of experience working with large and highly complex data sets.View all Accenture jobs in Houston, TX - Houston jobsSalary Search: Advisory & Insights Lead—North America West Market Unit salaries in Houston, TXSee popular questions & answers about Accenture",26 days ago,4.0,,Full-time
Data Analyst,Excel Impact,Texas,"Our proprietary ImpactNavigation® platform technology utilizes machine learning, data science, and intelligent-marketing to guide & match interested customers…",30+ days ago,,"$90,000 - $100,000 a year","$90,000 - $100,000 a year"
Data Science & Machine Learning Expert,The Global Edge Consultants,United States,Strong data science background for the purpose of developing AI sensor technologies.Mentor junior personnel and provide consultancy in machine learning and…,Active 2 days ago,,"$150,000 - $250,000 a year","$150,000 - $250,000 a year"
newAssociate Data Scientist,Illumination Works,Remote in United States,"Experience with data sourcing, data cleansing, and data preparation.Minimum of seven (7) years of experience performing data science in corporate setting.",5 days ago,2.5,"$85,000 - $125,000 a year","$85,000 - $125,000 a year"
Mathematical Statistics Content Writer (Contract),Study.com,United States,Choosing from a large list of statistics topics & problem types.Creating two to three example problems for a specific statistics skill.,30+ days ago,3.3,,Contract
Data Engineer (Remote),Bon Secours,Remote in Texas,"This role requires deep understanding of data engineering, data analysis, reporting, and a basic understanding of data science techniques and workflows.",30+ days ago,3.8,,Full-time
